# 15959 114193011 253185 36
1 99884209
1 185040773
1 21929
0.9953 17401
0.9953 254381
1 418374
0.9953 22648
1 18330
1 9100
1 8019
1 330294886
1 17405
1 93307
0.9953 72152
0.9953 4855
0.9953 18838
1 11235
1 1383385863
0.9953 13947429
1 5192363
1 3019
0.9953 142078471
0.9953 209907
0.9953 53458
1 50672
1 7406
0.9953 7251
1 20314611
1 59155573
1 48322833
1 14514
1 8726037
0.9953 98954
1 75508
1 10883
1 218128
1 1162927811
0.9953 8265
1 1176
0.9953 3560
1 88442
0.9953 117807
1 671891
1 16681092
1 285035931
1 18133
1 1369
1 3844
0.9953 14835
1 1062
1 1921118192
0.9953 916430
0.9953 10137
1 171686
1 53133
0.9953 13853
1 1128551259
1 1410129
0.9953 182188
1 504279692
0.9953 361177
0.9953 5577897
1 340993071
1 2147365035
0.9953 6359
1 46440729
1 338421097
1 31168
1 88288
1 300848459
0.9953 21906
0.9953 19540
0.9953 2139
0.9953 8043
0.9953 4708
0.9953 17550
1 3035046
1 19403631
1 11727
1 52867
0.9953 52553
0.9953 10893
1 89771
1 12764
0.9953 114737
0.9953 3532
0.9953 1265995
0.9953 47526
1 7710557
1 79392065
1 5463587
1 894601287
1 92351
1 6794
1 20032383
1 88674
0.9953 144096999
1 149923
1 14158263
1 47041896
