# 1580045 550101361 1531509 65
1 135913
0.985809 3186
0.97081 162297
0.985397 19553
0.985809 640847
1 149827
1 271558
1 19365
1 106858
1 29214
1 26668
1 46833
1 2723465
0.985611 142138
0.985809 324072
0.985184 1128577
1 285551
1 236179
0.985397 137105
1 231591
1 1281974
1 153422
0.985397 235759
1 1789913
0.985611 612569
0.984955 4301
1 38987
0.985611 666016
0.985809 3559589
1 32068189
1 100147
1 176060
0.985809 55524
1 3205522
1 1740628
1 1500406
0.985397 810869
1 35832
1 1072380
1 57484
1 159959
1 441758
1 1548306
1 1164921
1 925793
0.971634 6500104
1 167840
1 75661
1 288555
0.985184 8870
1 71354101
0.985611 31915
1 797120
1 3975136
1 252147
1 17467765
1 2543192
1 490052
0.985397 581991
0.985611 658772
1 2993734
1 892326
1 2127
0.985611 175430
0.985397 115894
0.985184 30537
1 239587
0.985397 164847
1 2224096
1 1124345
0.985611 205018
0.985611 31964
0.985397 753099
1 163158
1 40550
0.985809 567587
0.985397 48339
1 617543
1 1293798
1 690179
1 831299107
0.972031 89903
1 67555
1 460702
1 1730431
0.985611 403724
1 290482
1 218871
0.985397 8390372
0.985611 772298
1 82906
1 31675
1 56828
1 196308
1 3939581
0.985611 7045
1 141441
1 1557555
1 263065
0.985397 237522
0.985611 2052571
1 12019
0.985397 39852
1 1957742
1 244965
0.985397 89472
0.985809 370719
1 650417
0.985809 564563
1 1327463
1 19803
1 1535980
1 168082
0.985611 348352
1 204910
0.985397 719683
1 512171
0.985397 42389
1 10459998
1 204794
1 40806
1 487030
0.985397 278253
1 1838577
0.985184 99542
0.985611 177538
1 5718109
0.985611 253074
1 6866451
1 293178946
0.985611 16952
1 50239
0.985397 94266
1 1122937
1 92093
1 7885714
1 691111
1 1084182
1 701386
0.97081 42881
0.985809 128383
1 134296
1 5492028
1 343836
1 575627
1 108604
1 1602535
1 880398
1 4439292
1 271322
1 496400273
0.971222 122132
0.985184 91934
1 1317462
1 606834
1 71576
0.985184 211586
1 20425
1 654806
1 2229126
0.971634 341845
1 269011
1 157009
1 356096
1 1679967
1 759047
0.985397 87993
1 27323
0.985611 1435996
0.985397 1640991
1 2263396
1 51373
1 45228738
0.985809 270233
1 153646
1 1221581
1 1371338
0.985184 35577
1 717105
1 2220373
0.985611 841
1 4678334
1 110141
1 643805
1 152165
1 394933
1 77482
1 67090
0.985397 713688
1 529958
1 24316866
1 164729
1 5476
1 5702216
0.985397 756
1 2296466
1 3180722
0.985397 89596
1 633467
0.985611 1210
