# 49413 -124919576 112614 32
1 98334
1 123514
1 175745
1 1631852
1 24870
1 6046
0.981476 148401
1 153704
0.981476 2283
1 44251
1 16711
1 42136
1 1146
1 36295
1 386964
1 151224
1 37905
1 6666
1 1305533009
1 37265
1 344592
1 686519
1 765349
1 13153
1 12758
1 29378
1 379939
1 1713083
0.982147 2126
1 32778
0.981812 60400
1 9395
1 187538
1 7993
1 323036
1 23107
0.981125 16947
1 868688
1 12420
0.981812 4932
1 540
1 1546413679
1 657819
1 34237
1 732721
1 11815
1 387704579
1 223128
1 56987
1 9669
0.981812 11472
1 45786
1 38272
1 5761
0.981812 19629
1 13588
0.981476 151126
1 28673
1 127490
1 4196903
1 489315
1 265034
1 15968
1 160114
1 61230
0.981476 233463521
1 1137731542
0.981476 494919
1 276281
1 1331841
1 456046
1 212501
0.981476 6079
1 226834
1 775651506
1 321809
1 749
0.981812 22010
1 169673
0.981812 8205
1 1864916
0.981476 30924
0.982147 67346
1 20661
0.981476 35820
1 596380
1 4138
1 36730
1 37355
1 12118
1 143106
1 15133
1 6243
1 29321
1 2231
1 1000467
1 147370
1 96706
1 845776
1 37535
1 1770249
1 8482617
0.981812 50150
1 904393
1 275385
1 317563
1 5614
1 200227
1 174446
1 271164
1 168864
1 7071
1 17988
1 16372
1 35016
1 191789
1 136015
0.982147 2668
1 270193
1 172419
1 115590
1 1572925349
1 2212
1 9482
1 29333
0.981476 100770
1 308593
0.981812 29925
1 4140323
1 27956
1 253539046
0.981812 9861
1 37552
1 1519711
0.981812 89173
1 889302087
0.981812 922300
1 193755557
1 27975
1 72214
1 11746
1 1492604
0.981476 12060
1 65301
1 72501
1 1979643
1 14510
1 71810
1 2409
1 47565
1 320962
1 543080571
1 87066
1 71257
1 2522235
1 622574
1 176198
1 130511
1 76483
0.981812 104904
0.981125 7450
1 44204
1 23830
1 267748
1 898853913
1 55736
1 721031
1 39536
1 133108
1 28339
1 55770
1 25079
1 116742
1 75301
1 163941
1 31983
1 78951
1 291139
1 7855
1 637
1 2515078
1 1468867896
1 757666587
1 5368
1 61361
1 2837
1 14614
0.981476 2625
1 51262
1 128740
1 142961
0.981476 98304
1 134691
1 22791
0.982147 48699
1 6420
1 602444
0.981476 38470
1 15947
0.981476 40330
