# 35871 102714923 35707 2
0.992188 477
1 479212389
1 38740599
1 19458518
1 24491
1 194
1 11435
1 1272
1 296
1 140
1 15306
1 21101
1 3563
1 442
1 1602389
1 316
1 36727
1 3723
1 272
1 503658184
1 2553
1 967
1 4018
1 615823
1 639
1 174852027
1 5768
1 260
1 536
1 428364615
1 112
1 71338
1 3535
1 2354
1 45479427
1 8522
1 27760588
1 4063
1 1615441
1 120
1 2240
1 109675
1 17058680
1 2934
1 281
1 569816072
1 416780578
1 493664921
1 807
1 1678418
1 188
1 2524
1 127099097
1 142943
1 4540
1 2230
1 14929
1 92970499
1 2063
1 4403153
1 492252
1 100913
1 437
1 731698
1 51037
1 251
1 14084944
1 2971772
1 448668143
1 114254473
1 5928
1 29627689
1 351348004
1 210815
1 115349
1 35016
1 4374
1 390
1 8881500
1 151080281
1 4983556
1 526698699
1 669
1 130988
1 924
1 1069
1 4441429
1 499
1 1205709
1 4400
1 64750242
1 120142323
1 380919068
1 365
1 6732
1 903609442
1 18949725
0.992188 2316
1 346
1 63202256
