# 11253 -224725674 190647 16
1 18038
1 1169
1 249
1 5004
1 167766
0.993286 114095235
1 39814518
1 5363
1 187627928
1 3020
1 53467
1 161013
1 1770
1 67376393
1 49681305
1 9579455
1 2583
1 194
0.993286 3215
1 2062
0.993286 286
1 4884
1 730994558
1 4654
1 606
0.993286 1883
1 120169555
1 962007838
1 1253550
1 26202
1 37701719
1 16624
1 1116155303
1 1753187
0.993286 274
1 762761
1 17540
1 4268
1 6704
1 9989
1 1097
1 262385
1 1089861
1 179408048
1 188
1 23028
1 671913
1 306979
1 6716
1 9728
1 12310
1 11885
1 3274334
1 1540
0.993286 9118
1 879132947
1 8366
0.993286 270
1 161948894
1 775
1 9082596
1 2556246
0.993286 54354
0.993286 42668574
1 87839025
1 1183091580
1 988
1 905020098
1 10932
0.993286 14063
1 42847
1 6091
1 1106005706
1 268060380
1 78963845
1 236035
1 135108
0.993286 1419
1 363
1 5952
1 89065186
1 496
0.993286 1757
0.993286 6080
0.993286 165
1 1159
1 18775
1 158507
1 4508
1 4160
1 22467
1 2928816
1 324020
0.993286 28018
1 1204
1 920
1 102816518
1 406
1 11575
0.993286 4229
