# 1332 674055 1206 0
1 38
1 232274
1 148
1 100338
1 1329
1 339
1 117
1 11187
1 18820
1 7756
1 978
1 1711
1 2031
1 462
1 982
1 554
1 129
1 1588
1 10668892
1 18683200
1 1396681
1 1383353
1 61662
1 2067
1 481
1 2278
1 120
1 460
1 432
1 122
1 9567
1 109
1 112568
1 277
1 4182
1 644
1 3593
1 183
1 263
1 1100
1 8241062
1 190
1 414962
1 598
1 219
1 354
1 310
1 199
1 106985
1 4355101
1 650
1 185366
1 121
1 726916
1 996
1 67
1 168
1 580
1 5456
1 1317
1 5879
1 4922
1 614
1 364
1 2208
1 118500
1 53598
1 1336
1 856
1 1154
1 114497
1 66925
1 641562
1 1036069
1 17730
1 552
1 1428082
1 3309791
1 5698
1 494
1 11264
1 340
1 7505380
1 180
1 1039
1 2576074
1 849
1 457
1 1620
1 163
1 922
1 7074
1 47152
1 5210
1 377113
1 72
1 88964
1 3215060
1 339
1 778
