# 68684 -546310060 704541 62
1 3908424
0.971634 111340
1 1071519138
1 29503
0.985809 112164
0.971222 133885
1 1852743
1 22356
1 40204
1 249874
1 185627830
1 81653
1 163096
0.985611 1442729
0.971634 672532
0.985184 263869
1 87605
0.985611 163520
1 338525
1 662695
1 284813
1 53899
1 69955
0.985611 71691
1 752081
1 1021494
0.985397 53299
0.985611 197348
0.985809 384747
1 10186034
1 615124
1 488278
1 216092
1 239680
1 356314
0.985611 8598733
1 59436
1 136482
0.986008 23544
1 61471
1 68951
1 2585709
1 19668
1 34632
1 1007811
0.971634 12503443
1 112875
1 33082
1 28766
1 1213768
0.985184 151599
0.971222 80653
1 2529
1 5331066
1 68418
1 11096662
1 327290
1 43150
1 551013
0.985611 137859
0.985611 304083
1 19651003
1 105854
1 1411513
0.985397 26546
0.985184 25891
0.985809 69988
0.985397 209890
1 251334
1 103920
1 1055145541
0.985611 67847
0.985397 534862
1 1116360119
1 372245
0.985809 403191
1 166381
1 192486
1 1954684
1 114092
0.985184 2463
0.972031 65089
1 541990
1 56097
1 326424
1 72557
1 138829
1 37303
1 489644
0.985611 47707
0.985809 926065
1 61682
1 1420141
1 2249284
1 138967
0.985611 1272046
1 168819
1 30298
1 49051
0.985397 122703
1 620456035
1 444309
1 767429
1 122714
1 8283
1 386981
1 142808
0.971222 64312
0.985809 175640
1 17112
0.985611 6318
1 993100
1 62945
1 136689
1 2852186
1 969574
1 107115
1 1124433
1 368117
1 450631
0.985809 22348
0.985184 24936
0.985397 12979
0.985611 32700
0.985184 68956
0.985611 9736
1 3388240
1 24116
0.985397 74115
1 914535
0.985611 2601148
1 12965
1 208711
0.985397 36840
1 5514
1 34099
1 512
1 597053
1 53157
1 593107
1 148042
1 495836
1 44508
1 24554
0.985397 164719
1 4440541
1 117268
1 779021
1 2545350
1 140625
1 38157546
0.985611 897896
0.985184 55779
0.985611 333505
1 74998
1 1222563034
1 121714
1 21928
0.985611 1172
1 898377
0.985809 122651
1 48549
1 66559
1 119004
0.985611 130968
1 83520
1 11361
0.985397 60231
0.985611 36303
0.985397 3707248
1 1688777
1 74900
1 3050007
1 1452344
0.985397 43656
1 6421022
1 1478106
0.985184 220420
0.985397 448583
1 718951
1 1267589
0.985184 230262
1 93470
1 263406
0.985611 29226
1 37645
1 49234
1 105387
1 32080
1 97373
0.985611 28911
1 12232
1 38715
1 82199
0.985397 475898
1 571134
1 834802
1 369335
0.985397 5931720
0.971222 46653
