# 4693 -476193002 181123 28
1 33130
1 27127
0.993286 31065
1 46815
1 52853
0.993286 24556798
1 465
1 18567
1 270896
1 12310
1 12136705
1 23332
1 3848
0.986572 276
1 12246
0.993286 1322041
1 2611
1 61671
0.993286 270
0.993286 41972
0.993286 508
1 248917
0.993286 3199
1 313743
1 260
0.993286 71657797
0.986572 9559584
1 309519
0.993286 491
1 16290
1 22551
1 1313
0.993286 405
1 229654
1 1241595230
1 476725
0.993286 440
1 30725
1 4664
1 2757
1 45726
0.993286 11744
1 2845850
1 103180454
1 211
1 467
1 15348
1 5570
1 2319
1 2199071
1 144269492
1 31487
1 5879
1 72136
0.993286 106509335
1 1478
1 1253
0.993286 62345921
0.993286 18596344
1 342
1 14372206
1 375
0.993286 287
0.993286 15145
1 44647520
0.986572 719
1 1698829
1 505
1 141978
1 17460
1 12746
1 15224
1 968247285
0.993286 1362
1 633
1 5360778
0.993286 8705
0.993286 10203
1 377
1 27768
1 1011448
1 429
0.986572 2378
0.993286 164735
0.993286 182
1 69352
1 891
1 2535697
1 31621
1 359
1 1039
1 88028074
1 4723
0.986572 22310
1 299607334
1 471
1 175893259
1 83045
1 7705
0.993286 2875
