# 75645 329276965 75110 26
1 1790
1 509209312
1 3719
1 148249
1 5127
1 530
1 4709
1 759
1 18860
0.99411 748
0.99411 2611
1 13474038
1 80432227
1 1298482
1 761
1 48295439
1 3164
1 312651189
1 540
1 823
0.99411 2722
1 1698
0.99411 1147
1 409661
1 416
1 49322867
1 22621
1 1849
1 10936
0.988235 5255
1 1209
1 4283
1 76792
1 8166
1 7699
1 582635833
1 5360
1 2820
0.99411 159635
0.99411 2201
1 135777
1 40898
1 10969916
1 1357
0.99411 983210372
0.99411 7105
1 3955359
0.988235 11348
1 30381
1 540
1 211647804
0.99411 732
0.99411 1012
0.99411 2408
1 1536
1 950
0.99411 854
1 4060884
1 3859
1 1335
1 621
1 161452776
1 3517
1 43250651
1 1414704
0.99411 77802391
0.99411 625
0.99411 75488365
1 1050
1 14783
1 74499
1 2505
1 3557024
1 2205
0.99411 3994
0.99411 3913
1 515592
1 25291779
0.99411 1068042
0.99411 1710
0.99411 2528
1 9671
1 5494100
1 897
1 311
1 1273
1 3481
0.99411 1173
0.99411 55863
1 2266
1 42652
0.99411 334
1 1217
1 8076
0.99411 1151
1 8202
1 70319
1 560428428
1 66986
1 1077
