# 76020 -504187753 109806879 45
1 113791
1 1284153
1 4162094
1 1750250
1 1071306
0.988373 106232
1 205252
1 7598156
0.988098 63779
1 56168
0.988373 124198
0.988235 555560
0.988098 153055
0.988098 70209
0.988098 2137998
1 227811
1 3463922
1 449466
1 4229221
1 213223817
0.988098 227939
1 164113883
0.988098 426092
0.988373 382758028
1 318823
0.988098 62147
1 5802364
0.988235 41170314
0.98851 256312
0.988373 987954
0.987946 1153361
0.988373 508497
1 474161092
1 310856
0.987946 83032
0.988373 1260933
0.988235 1067129520
1 41428
1 51768
1 324378
0.988235 90918
0.976471 374751
1 18352835
1 312855
1 379453588
1 1818249
1 826773
1 1189344
1 359906
0.988235 367610
1 1506363
0.987946 1421859
1 170547
0.988373 1781138
1 89763
1 787538
0.976746 107495
1 211027
1 253288
0.988098 94308
1 177953
0.976746 99032
1 1502214
1 75028
0.988235 2442
0.988098 177644
1 977267
1 1498587
1 770135
0.988235 500126
1 7159079
1 1873067
0.988235 42774
1 1554828871
1 254057
0.988098 40994
1 304701
1 1386583
0.988098 421520
0.988235 797655
1 77013
0.988235 287010
1 72656
1 436534
0.988235 44006
0.988373 5617674
0.988373 93635
0.988632 1958834
1 563587
1 1130788
0.988098 167049
1 674905
0.988098 574575
0.988098 456131
0.988098 414336
1 2122668
0.976196 100664
0.988235 155731
1 324856
1 55651916
