# 17972 3478145 16087 8
1 398
1 3294
1 8056
1 1313
1 366
1 379480745
1 41467
1 43590
1 27346
1 6438
1 8938
1 18536
1 11031
1 473768
1 25682
0.976471 33565
1 5968
0.952942 345
1 20840
1 4031
1 54060
1 24470
1 22113
1 42245
1 24103642
1 127714
1 1810
1 53411
1 56658338
1 44038
1 7719
1 2827
1 10467
1 3624102
1 547
1 44320
1 7757
1 47021872
1 2682
1 3533
1 8713
1 4692624
1 89135
1 19703
1 320066
1 2159
1 468
1 1677
1 4925
1 14209126
1 19500
1 3943
1 26940
1 1277189537
1 55771
1 198466
1 15258033
1 4731
1 9625
1 7325
1 18848
1 13332
1 15902453
1 40912
1 4349
1 80356
1 2148
1 2760833
1 36190
1 921
1 159015
1 6889
1 2016
1 76551
1 191293
1 2899
1 6028
1 1454
1 179368
0.975906 302
1 9824
1 21227
1 77022903
1 13488
1 298143226
1 3513
1 21659
1 1905949590
1 943960
1 7849
1 2534
1 420
1 176355
1 23414
1 13658
1 1287
1 13060
1 130122665
0.976471 6667
1 8077
1 197378
1 5022
1 35331
1 34851
1 8473
1 25340
1 4580
1 21177
1 3263
1 94206
1 63578
1 4178
1 4137
1 5322
1 487881
1 7407
1 1581
1 1795
1 21682
1 681
1 9144
1 151648633
1 717
1 2364
1 2344482
0.976471 2777
1 2644
1 28288
1 89822
1 6155
1 4808
1 136194
1 67975
1 95238
1 250934
1 4818
1 148174
1 16745
1 8873
1 11508
1 17619
1 273
1 3727
1 24485
1 33984
1 26192995
1 417
1 3328
0.975906 10155
1 289490
1 4221
1 374
1 33294
1 2805
1 61542
1 18325
1 19081
1 20779
1 58545
1 20372
1 4155
1 19477
1 66801
1 65864
1 14295
1 20678
1 10373
1 18640
1 335
1 1666
1 20008
1 63821
1 2798
1 13675
1 73948
1 2634
1 4171
1 6551
1 4519
1 1768
1 10967
1 1458
1 34351
0.975906 32455
1 779052
1 4581
1 84622
1 110908
1 289865
1 385979
1 2799
1 10883551
1 99338857
1 25817
0.975906 2594
1 34595
1 20961
1 7796
1 39579
1 8844603
