# 5941 72162468 4798 7
1 66018
1 29711
1 19266714
1 29831824
1 25268
1 27871572
1 62250
1 1220
1 22686
1 40573
1 177969976
1 10644
1 4378
1 366779
1 1037
0.976471 1098
1 4272
1 32530
1 1314
1 806
1 686
1 2910
1 44106640
1 902
1 25482
1 25918
1 313
1 3070
1 5442
1 2779
1 2124
1 2576
1 1241
1 389704
1 1521059
1 7340
1 3606088
1 85881499
1 454
1 140034
1 1903
1 3360926
1 6968
1 9337
1 3324
1 17882
1 7456
1 4500
1 6846
0.976471 31120
1 4248
1 7483
1 4783
1 6304
1 14444578
1 2516
1 1392
1 21482
1 13236
1 5356
1 2523
1 82147
1 362770
1 2422
1 10166
1 6444
1 726
1 9756
1 2042
1 1191
1 3556
1 171243660
1 1154
1 2368
1 12858
1 10196
1 5798
1 9515
1 3504
1 10222
1 2051
1 27780
1 26496539
1 6657
1 341333090
1 574
1 930
1 9664
1 5156
1 840516
1 2457
1 9686
1 48987
1 24700
1 277442
1 2899
1 1732
1 2698
1 11475
1 4143
1 1594
1 1102
0.976471 2386
1 7003
1 1282
1 1182
1 667
1 58482321
1 2471
1 22036
1 39201
1 881
1 1308
1 4949
1 55671
1 1437
1 6265
1 1530
1 13773
1 3521
1 7064
1 5482
1 696
1 1668895
1 318628
1 2472
1 16348404
1 679
1 1300
1 2203
1 2164
0.976471 1477
1 16098
1 2429
1 1400
0.976471 11374
1 2655
1 452
1 1921
1 928
1 13326
1 1011
1 1150
1 4150
1 1135
1 21018
1 513
1 5544
1 1626
0.975906 4303
1 7765
1 483
1 2090
1 85658
1 978
1 70030
1 2354
0.976471 1452
1 84658699
1 40081
1 385
1 6016
1 17326
1 151176746
1 25282
1 1990028
1 815
1 6930
1 10460
1 5370
1 1581
1 1872
1 1814
1 1240
1 1986
1 2015
1 954
1 4452
1 5977
1 5905
1 4135
1 3642
1 1867
1 875370571
1 4544472
1 954
1 8724
1 3798
1 31096
1 16603
1 442
1 295
1 27406134
1 25744
1 68452
1 4376215
1 42848
1 2997
1 11520
1 9753
