# 12880 -16537246 391732 23
0.994797 4840
1 13845
1 26618
0.994797 4772182
1 282223
0.994797 719901617
1 6055
1 137634435
0.994797 6172
1 1653460927
0.994797 2313
1 1729846666
0.994797 36621
1 75213
1 566175
1 917609
1 29437
1 21456432
1 10783
0.994797 3162
1 63147
1 16885859
1 115074
1 224992
1 5642
1 5214
1 2812638
1 22541
1 1165853
1 7617511
1 436781
1 5452
0.994797 9562960
1 144064
1 1791089643
1 40530055
1 8344
1 6544
1 30458
1 5374
0.994797 6101
1 575687
0.994797 145376
1 2972
0.994797 2480
1 1883896227
1 4109
1 1990631
1 119985
1 10502
0.994797 241773
1 54602
1 4199
1 34830
1 12067
1 762058296
0.994797 1185365
1 26214
1 11779
1 217684
1 901
1 7364
1 8677
1 100302851
1 372444
1 2804
1 4750
1 4334
1 5249
1 229670
1 825871033
1 76239
0.994797 6787
0.994797 1119
1 3711
0.994797 5958
1 995787896
1 61151585
0.994797 168452
0.994797 91964034
1 10091
1 89338
1 31163937
1 525733
0.994797 6679
1 15659
1 7711
0.994797 140042191
1 1708241
1 126545117
1 11277
0.994797 785568
0.994797 3509848
1 27136
1 580689
0.994797 117721
1 13693
1 272240722
1 2302
1 4131
