# 793661440 501007065 0 31
0.990616 397
1 520948
0.9953 6309
1 2266011
1 784
0.9953 27259
0.9953 5935119
1 227
0.9953 1174088
1 82941
0.9953 11035
0.990616 3121
1 27183
0.9953 10914
0.9953 3515
0.990616 23213
1 33114
1 396830720
1 42431
1 2211
0.9953 2795934
0.9953 4741
0.9953 21021
0.9953 15669
0.9953 210445955
0.990616 32495
1 10027
1 104766
1 6367411
0.9953 171447
0.9953 24979201
0.9953 4320352
0.990616 5128
0.990616 3000720
0.990616 97196
0.9953 85770
0.9953 208180062
0.9953 11177863
0.990616 31016
1 36352382
1 11039
1 3479680
0.9953 1019
1 570095
1 144954
0.9953 44927
0.9953 49606
0.9953 394181
0.9953 835307
1 1735
