# 995 2363654 122473653 48
0.9953 1777061
1 7237
1 401578239
1 13764
0.9953 7255
0.990616 16998
0.9953 2135097786
0.9953 71743
1 3001323
1 9922
0.9953 432
1 5536
0.9953 121860
0.9953 212500
0.9953 51106
0.9953 9282
1 807019
1 2086247319
0.990616 41586
0.9953 31189
1 23999
0.9953 204171892
0.9953 1231
0.9953 66510
1 756621382
1 1831
1 4505667
1 819035633
0.990616 6528
1 41069
1 20424
1 227875
0.9953 19487891
1 16922
1 5672
1 5840
0.9953 40788
0.9953 46390
1 539
0.9953 15607
1 26353
0.9953 182125
1 31230
1 8198006
1 1285
1 51649
1 923223
1 31027
1 1109
1 9110
0.9953 353530
0.9953 5747
0.9953 924958
1 187134
1 1465877872
0.9953 10915
0.9953 6835
1 41470
0.985916 7182
1 735985
0.9953 32244
0.9953 46274
0.9953 187102
1 26068
0.9953 30953
1 882
1 26429
1 78493951
0.9953 6701224
0.9953 36491
0.990616 31620
0.9953 857
0.9953 7382
0.9953 813
0.9953 3249820
0.9953 488879704
1 2909
1 5981
1 24109
0.9953 6317
1 240504916
0.9953 6129
1 92309
0.990616 15507795
0.9953 11364
0.9953 1159
1 96906
0.9953 25881
1 1474758
1 71517107
1 173828767
1 131979
1 82931
0.9953 10723
1 380529
1 1346
0.9953 542
1 46454
1 22043
0.9953 11002
