# 47765 -192618729 2619010 36
0.987946 14418
1 181653
1 3541455
1 716399
0.988098 23355
1 57553
1 29257
1 226981
0.988098 42943
1 28841
0.988373 25865
1 351091910
0.988098 51171
0.988098 30507
0.988098 43820
1 19834
1 116213
1 1185797
1 2370336
0.988235 85937
0.988098 94834
1 10693
1 147431
0.988373 525402158
1 182515
1 722704
1 48097
0.988235 1177640
0.98851 47870
1 167980
1 53539
0.976746 33007
1 122840
1 497299
0.987946 201270
1 154682
0.988235 94977
1 431024
0.98851 52762
1 441313
1 155722
1 442531921
1 353049
0.988098 167488
1 25533196
1 18232
1 283340
0.988098 53253
0.988373 23771
0.988235 85204
1 1778232255
0.987946 760854
1 100568
1 330362
1 445579678
1 9977834
0.976746 24630
1 10745
1 4836970
0.988098 41355
1 133468
0.988373 60431
1 38902
0.988235 67392
0.988235 181710
1 7821
1 620086
1 49270
1 131097
1 28342657
1 1725524149
1 1053
1 101655
1 118709
1 754550
0.988098 118684
1 11752
0.988235 1920558995
0.988098 1064
1 133042
0.988098 3904409
0.988235 249392
1 20384
1 1540107
1 406537
0.976746 29191
1 971610
0.97728 130551
1 47433
1 992615
1 5665647
1 43318
0.988098 38917
1 2963214
1 21844
0.987946 10483
1 1787352494
0.988235 267872
1 40615011
1 471503
